source,doi,figure,panel,subject,signal_type,time_min,value,unit,protocol_phase,exercise_load_W,valid_for_model,interpolated_short_gap,x_uncertainty,x_uncertainty_unit,y_uncertainty,y_uncertainty_unit,evidence_level,source_url,notes,trace_id,included_in_model_window,model_time_min
Choi 2020,10.1038/s41598-020-64406-5,Figure 1B,B,Representative subject (identity not reported),sweat_chloride,7.5,29.079,mM,55 W warm-up / sensor stabilization,55,NO_STABILIZATION,NO,0.344,min,0.5,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_B,False,
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,59.0,14.286,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,43.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,59.5,14.224,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,44.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,60.0,14.409,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,44.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,60.5,14.532,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,45.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,61.0,14.101,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,45.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,61.5,13.547,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,46.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,62.0,13.424,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,46.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,62.5,13.67,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,47.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,63.0,14.039,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,47.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,63.5,14.224,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,48.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,64.0,14.163,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,48.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,64.5,13.547,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,49.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,65.0,13.054,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,49.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,65.5,13.177,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,50.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,66.0,13.916,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,50.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,66.5,14.655,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,51.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,67.0,15.456,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,51.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,67.5,15.517,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,52.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,68.0,15.209,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,52.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,68.5,15.025,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,53.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,69.0,15.025,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,53.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1C,C,Representative subject (identity not reported),sweat_chloride,69.5,14.84,mM,55 W recovery,55,YES,NO,0.344,min,0.8,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_C,True,54.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,15.5,59.263,mM,100 W step,100,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,0.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,16.0,58.821,mM,100 W step,100,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,0.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,16.5,56.462,mM,100 W step,100,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,1.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,17.0,54.398,mM,100 W step,100,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,1.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,17.5,52.776,mM,100 W step,100,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,2.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,18.0,50.713,mM,100 W step,100,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,2.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,18.5,49.828,mM,100 W step,100,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,3.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,19.0,49.533,mM,100 W step,100,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,3.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,19.5,49.681,mM,100 W step,100,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,4.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,20.0,47.617,mM,100 W step,100,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,4.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,20.5,43.636,mM,100 W step,100,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,5.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,21.0,42.31,mM,100 W step,100,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,5.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,21.5,41.204,mM,100 W step,100,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,6.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,22.0,39.066,mM,100 W step,100,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,6.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,22.5,36.265,mM,100 W step,100,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,7.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,23.0,35.307,mM,100 W step,100,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,7.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,23.5,34.791,mM,100 W step,100,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,8.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,24.0,34.349,mM,100 W step,100,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,8.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,24.5,32.58,mM,100 W step,100,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,9.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,25.0,31.106,mM,125 W step,125,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,9.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,25.5,29.631,mM,125 W step,125,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,10.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,26.0,29.631,mM,125 W step,125,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,10.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,26.5,29.484,mM,125 W step,125,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,11.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,27.0,28.157,mM,125 W step,125,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,11.5
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,27.5,27.42,mM,125 W step,125,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,12.0
Choi 2020,10.1038/s41598-020-64406-5,Figure 1D,D,Representative subject (identity not reported),sweat_chloride,28.0,25.799,mM,125 W step,125,YES,NO,0.345,min,1.0,mM,PUBLIC_FIGURE_DIGITIZED,https://doi.org/10.1038/s41598-020-64406-5,Published trace was already processed with the reported 1-min median filter; no additional smoothing applied.,Choi_2020_D,True,12.5
